STATE,COUNTY,STNAME,CTYNAME,Year,Population,State_Code,Median_Income_2010,Income_Error_Margin
29,71,Missouri,Franklin County,2001,94857.0,MO,49120.0,1643.0
29,73,Missouri,Gasconade County,2001,15386.0,MO,40837.0,2050.0
29,75,Missouri,Gentry County,2001,6775.0,MO,35556.0,1592.0
29,77,Missouri,Greene County,2001,242682.0,MO,41059.0,771.0
29,79,Missouri,Grundy County,2001,10335.0,MO,35239.0,1504.0
29,81,Missouri,Harrison County,2001,8751.0,MO,35000.0,3973.0
29,83,Missouri,Henry County,2001,22287.0,MO,35706.0,2649.0
29,85,Missouri,Hickory County,2001,8968.0,MO,28097.0,2090.0
29,87,Missouri,Holt County,2001,5303.0,MO,40261.0,1670.0
29,89,Missouri,Howard County,2001,10119.0,MO,42067.0,3958.0
29,91,Missouri,Howell County,2001,37104.0,MO,35282.0,1942.0
29,93,Missouri,Iron County,2001,10536.0,MO,29803.0,2997.0
29,95,Missouri,Jackson County,2001,658051.0,MO,46252.0,596.0
29,97,Missouri,Jasper County,2001,105839.0,MO,37894.0,1056.0
29,99,Missouri,Jefferson County,2001,200669.0,MO,56756.0,1109.0
29,101,Missouri,Johnson County,2001,49310.0,MO,44985.0,2112.0
29,103,Missouri,Knox County,2001,4279.0,MO,33029.0,3004.0
29,105,Missouri,Laclede County,2001,32881.0,MO,37294.0,1841.0
29,107,Missouri,Lafayette County,2001,32868.0,MO,48257.0,2214.0
29,109,Missouri,Lawrence County,2001,35548.0,MO,38350.0,2729.0
29,111,Missouri,Lewis County,2001,10378.0,MO,40399.0,2666.0
29,113,Missouri,Lincoln County,2001,40749.0,MO,52897.0,2280.0
29,115,Missouri,Linn County,2001,13604.0,MO,37706.0,2901.0
29,117,Missouri,Livingston County,2001,14472.0,MO,39683.0,2958.0
29,119,Missouri,McDonald County,2001,21686.0,MO,36619.0,1878.0
29,121,Missouri,Macon County,2001,15610.0,MO,36429.0,2039.0
29,123,Missouri,Madison County,2001,11810.0,MO,33456.0,3273.0
29,125,Missouri,Maries County,2001,8772.0,MO,40185.0,2314.0
29,127,Missouri,Marion County,2001,28099.0,MO,40859.0,2339.0
29,129,Missouri,Mercer County,2001,3720.0,MO,34008.0,3225.0
29,131,Missouri,Miller County,2001,23926.0,MO,35838.0,1883.0
29,133,Missouri,Mississippi County,2001,13232.0,MO,29586.0,3363.0
29,135,Missouri,Moniteau County,2001,14753.0,MO,47162.0,4591.0
29,137,Missouri,Monroe County,2001,9285.0,MO,38750.0,2815.0
29,139,Missouri,Montgomery County,2001,12060.0,MO,39369.0,1748.0
29,141,Missouri,Morgan County,2001,19635.0,MO,36696.0,1859.0
29,143,Missouri,New Madrid County,2001,19478.0,MO,32895.0,2408.0
29,145,Missouri,Newton County,2001,52770.0,MO,41163.0,1900.0
29,147,Missouri,Nodaway County,2001,21940.0,MO,38621.0,2900.0
29,149,Missouri,Oregon County,2001,10178.0,MO,26144.0,2684.0
29,151,Missouri,Osage County,2001,13056.0,MO,45746.0,2796.0
29,153,Missouri,Ozark County,2001,9404.0,MO,31960.0,4507.0
29,155,Missouri,Pemiscot County,2001,19823.0,MO,30120.0,2701.0
29,157,Missouri,Perry County,2001,18143.0,MO,45713.0,2946.0
29,159,Missouri,Pettis County,2001,39487.0,MO,37658.0,1571.0
29,161,Missouri,Phelps County,2001,39925.0,MO,40260.0,2806.0
29,163,Missouri,Pike County,2001,18267.0,MO,42082.0,4027.0
29,165,Missouri,Platte County,2001,76424.0,MO,65948.0,1647.0
29,167,Missouri,Polk County,2001,27427.0,MO,35831.0,1768.0
29,169,Missouri,Pulaski County,2001,42867.0,MO,43155.0,2321.0
29,171,Missouri,Putnam County,2001,5187.0,MO,34545.0,3462.0
29,173,Missouri,Ralls County,2001,9635.0,MO,45194.0,5306.0
29,175,Missouri,Randolph County,2001,24696.0,MO,36458.0,2249.0
29,177,Missouri,Ray County,2001,23390.0,MO,53343.0,1955.0
29,179,Missouri,Reynolds County,2001,6527.0,MO,32059.0,2133.0
29,181,Missouri,Ripley County,2001,13403.0,MO,29369.0,1544.0
29,183,Missouri,St. Charles County,2001,294709.0,MO,70331.0,1000.0
29,185,Missouri,St. Clair County,2001,9587.0,MO,32217.0,4756.0
29,186,Missouri,Ste. Genevieve County,2001,17898.0,MO,46911.0,3353.0
29,187,Missouri,St. Francois County,2001,56090.0,MO,38589.0,1903.0
29,189,Missouri,St. Louis County,2001,1015705.0,MO,57561.0,701.0
29,195,Missouri,Saline County,2001,23404.0,MO,38818.0,2376.0
29,197,Missouri,Schuyler County,2001,4144.0,MO,31358.0,3011.0
29,199,Missouri,Scotland County,2001,4952.0,MO,39722.0,5187.0
29,201,Missouri,Scott County,2001,40416.0,MO,37716.0,2831.0
29,203,Missouri,Shannon County,2001,8297.0,MO,30766.0,2743.0
29,205,Missouri,Shelby County,2001,6780.0,MO,35012.0,2328.0
29,207,Missouri,Stoddard County,2001,29652.0,MO,35932.0,2089.0
29,209,Missouri,Stone County,2001,28899.0,MO,41351.0,3026.0
29,211,Missouri,Sullivan County,2001,7248.0,MO,30459.0,2500.0
29,213,Missouri,Taney County,2001,40240.0,MO,39026.0,1933.0
29,215,Missouri,Texas County,2001,24023.0,MO,31552.0,1469.0
29,217,Missouri,Vernon County,2001,20412.0,MO,34387.0,2442.0
29,219,Missouri,Warren County,2001,25325.0,MO,50231.0,3606.0
29,221,Missouri,Washington County,2001,23453.0,MO,35901.0,1908.0
29,223,Missouri,Wayne County,2001,13247.0,MO,30621.0,3199.0
29,225,Missouri,Webster County,2001,31959.0,MO,40889.0,2059.0
29,227,Missouri,Worth County,2001,2295.0,MO,38220.0,5719.0
29,229,Missouri,Wright County,2001,17907.0,MO,29636.0,2323.0
29,510,Missouri,St. Louis city,2001,350240.0,MO,33652.0,762.0
30,1,Montana,Beaverhead County,2001,9012.0,MT,38264.0,2978.0
30,3,Montana,Big Horn County,2001,12805.0,MT,36550.0,3662.0
30,5,Montana,Blaine County,2001,6754.0,MT,37034.0,2430.0
30,7,Montana,Broadwater County,2001,4364.0,MT,44667.0,5454.0
30,9,Montana,Carbon County,2001,9637.0,MT,49010.0,4509.0
30,11,Montana,Carter County,2001,1349.0,MT,35703.0,4172.0
30,13,Montana,Cascade County,2001,80387.0,MT,42389.0,1130.0
30,15,Montana,Chouteau County,2001,5749.0,MT,41064.0,3997.0
30,17,Montana,Custer County,2001,11424.0,MT,38913.0,3334.0
30,19,Montana,Daniels County,2001,2002.0,MT,38125.0,4608.0
30,21,Montana,Dawson County,2001,8902.0,MT,50752.0,3727.0
30,23,Montana,Deer Lodge County,2001,9222.0,MT,35310.0,3931.0
30,25,Montana,Fallon County,2001,2719.0,MT,52529.0,11864.0
30,27,Montana,Fergus County,2001,11676.0,MT,37607.0,4625.0
30,29,Montana,Flathead County,2001,75997.0,MT,44998.0,1967.0
30,31,Montana,Gallatin County,2001,70196.0,MT,50136.0,1348.0
30,33,Montana,Garfield County,2001,1262.0,MT,42955.0,10147.0
30,35,Montana,Glacier County,2001,13139.0,MT,38075.0,5717.0
30,37,Montana,Golden Valley County,2001,1015.0,MT,35726.0,2399.0
30,39,Montana,Granite County,2001,2879.0,MT,36052.0,4638.0
30,41,Montana,Hill County,2001,16464.0,MT,43606.0,3351.0
30,43,Montana,Jefferson County,2001,10119.0,MT,56695.0,4399.0
30,45,Montana,Judith Basin County,2001,2263.0,MT,41473.0,6300.0
30,47,Montana,Lake County,2001,26839.0,MT,37274.0,3459.0
30,49,Montana,Lewis and Clark County,2001,56195.0,MT,50238.0,1676.0
30,51,Montana,Liberty County,2001,2089.0,MT,40212.0,2173.0
30,53,Montana,Lincoln County,2001,18546.0,MT,30823.0,3365.0
30,55,Montana,McCone County,2001,1872.0,MT,48167.0,5220.0
30,57,Montana,Madison County,2001,6833.0,MT,42998.0,2993.0
30,59,Montana,Meagher County,2001,1919.0,MT,31577.0,3492.0
30,61,Montana,Mineral County,2001,3814.0,MT,37256.0,3018.0
30,63,Montana,Missoula County,2001,97400.0,MT,42887.0,1381.0
30,65,Montana,Musselshell County,2001,4397.0,MT,37033.0,4314.0
30,67,Montana,Park County,2001,15689.0,MT,38830.0,2922.0
30,69,Montana,Petroleum County,2001,483.0,MT,36875.0,7486.0
30,71,Montana,Phillips County,2001,4442.0,MT,36453.0,3605.0
30,73,Montana,Pondera County,2001,6326.0,MT,36419.0,2864.0
30,75,Montana,Powder River County,2001,1813.0,MT,37685.0,5468.0
30,77,Montana,Powell County,2001,7012.0,MT,39851.0,2639.0
30,79,Montana,Prairie County,2001,1209.0,MT,34896.0,5784.0
30,81,Montana,Ravalli County,2001,36738.0,MT,43000.0,2040.0
30,83,Montana,Richland County,2001,9384.0,MT,52516.0,2671.0
30,85,Montana,Roosevelt County,2001,10538.0,MT,37451.0,2599.0
30,87,Montana,Rosebud County,2001,9250.0,MT,44776.0,5112.0
30,89,Montana,Sanders County,2001,10404.0,MT,30622.0,1844.0
30,91,Montana,Sheridan County,2001,3926.0,MT,39578.0,2805.0
30,93,Montana,Silver Bow County,2001,33717.0,MT,37986.0,2441.0
30,95,Montana,Stillwater County,2001,8334.0,MT,57227.0,3961.0
30,97,Montana,Sweet Grass County,2001,3592.0,MT,43723.0,5263.0
30,99,Montana,Teton County,2001,6383.0,MT,39516.0,3097.0
30,101,Montana,Toole County,2001,5272.0,MT,42949.0,6648.0
30,103,Montana,Treasure County,2001,821.0,MT,37969.0,10695.0
30,105,Montana,Valley County,2001,7506.0,MT,42050.0,3536.0
30,107,Montana,Wheatland County,2001,2171.0,MT,30321.0,3592.0
30,109,Montana,Wibaux County,2001,1015.0,MT,40417.0,5984.0
30,111,Montana,Yellowstone County,2001,130608.0,MT,48641.0,1222.0
31,1,Nebraska,Adams County,2001,31596.0,NE,44443.0,2109.0
31,3,Nebraska,Antelope County,2001,7235.0,NE,37058.0,2919.0
31,5,Nebraska,Arthur County,2001,408.0,NE,43250.0,9726.0
31,7,Nebraska,Banner County,2001,810.0,NE,34063.0,9952.0
31,9,Nebraska,Blaine County,2001,560.0,NE,39000.0,9430.0
31,11,Nebraska,Boone County,2001,6134.0,NE,40703.0,2423.0
31,13,Nebraska,Box Butte County,2001,11835.0,NE,44404.0,5955.0
31,15,Nebraska,Boyd County,2001,2386.0,NE,34906.0,4996.0
31,17,Nebraska,Brown County,2001,3491.0,NE,28038.0,4324.0
31,19,Nebraska,Buffalo County,2001,42420.0,NE,47120.0,2230.0
31,21,Nebraska,Burt County,2001,7662.0,NE,43817.0,1953.0
31,23,Nebraska,Butler County,2001,8911.0,NE,44595.0,3818.0
31,25,Nebraska,Cass County,2001,24524.0,NE,62039.0,2004.0
31,27,Nebraska,Cedar County,2001,9388.0,NE,40497.0,2630.0
31,29,Nebraska,Chase County,2001,3965.0,NE,38314.0,5811.0
31,31,Nebraska,Cherry County,2001,6031.0,NE,43431.0,5106.0
31,33,Nebraska,Cheyenne County,2001,9903.0,NE,49493.0,2646.0
31,35,Nebraska,Clay County,2001,6904.0,NE,42909.0,3247.0
31,37,Nebraska,Colfax County,2001,10439.0,NE,48133.0,2513.0
31,39,Nebraska,Cuming County,2001,10056.0,NE,44278.0,2795.0
31,41,Nebraska,Custer County,2001,11569.0,NE,42364.0,2352.0
31,43,Nebraska,Dakota County,2001,20289.0,NE,43729.0,3424.0
31,45,Nebraska,Dawes County,2001,9091.0,NE,34937.0,5168.0
31,47,Nebraska,Dawson County,2001,24446.0,NE,41830.0,2522.0
31,49,Nebraska,Deuel County,2001,2083.0,NE,37148.0,4269.0
31,51,Nebraska,Dixon County,2001,6251.0,NE,42388.0,1850.0
31,53,Nebraska,Dodge County,2001,36024.0,NE,42849.0,2542.0
31,55,Nebraska,Douglas County,2001,468026.0,NE,51878.0,644.0
31,57,Nebraska,Dundy County,2001,2195.0,NE,37031.0,5497.0
31,59,Nebraska,Fillmore County,2001,6511.0,NE,43167.0,4496.0
31,61,Nebraska,Franklin County,2001,3457.0,NE,37220.0,2687.0
31,63,Nebraska,Frontier County,2001,3038.0,NE,42009.0,4453.0
31,65,Nebraska,Furnas County,2001,5185.0,NE,37938.0,2762.0
31,67,Nebraska,Gage County,2001,23089.0,NE,43311.0,2927.0
31,69,Nebraska,Garden County,2001,2265.0,NE,32962.0,3648.0
31,71,Nebraska,Garfield County,2001,1871.0,NE,38709.0,2931.0
31,73,Nebraska,Gosper County,2001,2073.0,NE,41442.0,4754.0
31,75,Nebraska,Grant County,2001,746.0,NE,39261.0,3920.0
31,77,Nebraska,Greeley County,2001,2662.0,NE,41181.0,5240.0
31,79,Nebraska,Hall County,2001,53410.0,NE,46138.0,1196.0
31,81,Nebraska,Hamilton County,2001,9327.0,NE,50702.0,3553.0
31,83,Nebraska,Harlan County,2001,3716.0,NE,44656.0,3866.0
31,85,Nebraska,Hayes County,2001,1086.0,NE,45595.0,3762.0
31,87,Nebraska,Hitchcock County,2001,3086.0,NE,35549.0,2127.0
31,89,Nebraska,Holt County,2001,11300.0,NE,43452.0,3635.0
31,91,Nebraska,Hooker County,2001,753.0,NE,38750.0,10421.0
31,93,Nebraska,Howard County,2001,6482.0,NE,45453.0,2255.0
31,95,Nebraska,Jefferson County,2001,8251.0,NE,42665.0,4176.0
31,97,Nebraska,Johnson County,2001,4361.0,NE,42083.0,3405.0
31,99,Nebraska,Kearney County,2001,6830.0,NE,54518.0,4121.0
31,101,Nebraska,Keith County,2001,8720.0,NE,42898.0,3694.0
31,103,Nebraska,Keya Paha County,2001,961.0,NE,32000.0,5658.0
31,105,Nebraska,Kimball County,2001,4024.0,NE,42010.0,5338.0
31,107,Nebraska,Knox County,2001,9141.0,NE,36798.0,2234.0
31,109,Nebraska,Lancaster County,2001,254357.0,NE,50849.0,599.0
31,111,Nebraska,Lincoln County,2001,34578.0,NE,45181.0,2937.0
31,113,Nebraska,Logan County,2001,779.0,NE,45192.0,5006.0
31,115,Nebraska,Loup County,2001,721.0,NE,34219.0,6268.0
31,117,Nebraska,McPherson County,2001,527.0,NE,50625.0,11646.0
31,119,Nebraska,Madison County,2001,35550.0,NE,44089.0,2488.0
31,121,Nebraska,Merrick County,2001,8037.0,NE,46116.0,2896.0
31,123,Nebraska,Morrill County,2001,5342.0,NE,37717.0,4161.0
31,125,Nebraska,Nance County,2001,3991.0,NE,41610.0,2537.0
31,127,Nebraska,Nemaha County,2001,7394.0,NE,42534.0,4731.0
31,129,Nebraska,Nuckolls County,2001,4923.0,NE,31761.0,2089.0
31,131,Nebraska,Otoe County,2001,15474.0,NE,47493.0,4438.0
31,133,Nebraska,Pawnee County,2001,3000.0,NE,41969.0,3195.0
31,135,Nebraska,Perkins County,2001,3101.0,NE,47000.0,4988.0
31,137,Nebraska,Phelps County,2001,9695.0,NE,45221.0,3849.0
31,139,Nebraska,Pierce County,2001,7735.0,NE,48318.0,3297.0
31,141,Nebraska,Platte County,2001,31391.0,NE,49523.0,1944.0
31,143,Nebraska,Polk County,2001,5496.0,NE,48444.0,3403.0
31,145,Nebraska,Red Willow County,2001,11398.0,NE,41927.0,2742.0
31,147,Nebraska,Richardson County,2001,9231.0,NE,35165.0,3700.0
31,149,Nebraska,Rock County,2001,1712.0,NE,39159.0,3164.0
31,151,Nebraska,Saline County,2001,13952.0,NE,45469.0,3984.0
31,153,Nebraska,Sarpy County,2001,126040.0,NE,68280.0,1300.0
31,155,Nebraska,Saunders County,2001,19917.0,NE,57699.0,2183.0
31,157,Nebraska,Scotts Bluff County,2001,36532.0,NE,39004.0,1737.0
31,159,Nebraska,Seward County,2001,16624.0,NE,55877.0,2430.0
31,161,Nebraska,Sheridan County,2001,5970.0,NE,33608.0,2770.0
31,163,Nebraska,Sherman County,2001,3258.0,NE,38631.0,4189.0
31,165,Nebraska,Sioux County,2001,1399.0,NE,42386.0,4603.0
31,167,Nebraska,Stanton County,2001,6396.0,NE,47713.0,2404.0
31,169,Nebraska,Thayer County,2001,5862.0,NE,39159.0,3481.0
31,171,Nebraska,Thomas County,2001,704.0,NE,48250.0,6552.0
31,173,Nebraska,Thurston County,2001,7150.0,NE,39048.0,3613.0
31,175,Nebraska,Valley County,2001,4607.0,NE,38588.0,4173.0
31,177,Nebraska,Washington County,2001,19082.0,NE,61940.0,1975.0
31,179,Nebraska,Wayne County,2001,9715.0,NE,45000.0,5079.0
31,181,Nebraska,Webster County,2001,3982.0,NE,38015.0,3202.0
31,183,Nebraska,Wheeler County,2001,849.0,NE,37222.0,5073.0
31,185,Nebraska,York County,2001,14500.0,NE,47689.0,4464.0
32,1,Nevada,Churchill County,2001,24316.0,NV,51597.0,2574.0
32,3,Nevada,Clark County,2001,1456549.0,NV,56258.0,505.0
32,5,Nevada,Douglas County,2001,42145.0,NV,60721.0,3753.0
32,7,Nevada,Elko County,2001,45006.0,NV,67038.0,1945.0
32,9,Nevada,Esmeralda County,2001,937.0,NV,39712.0,16239.0
32,11,Nevada,Eureka County,2001,1616.0,NV,61400.0,6219.0
32,13,Nevada,Humboldt County,2001,15982.0,NV,55656.0,5934.0
32,15,Nevada,Lander County,2001,5390.0,NV,66525.0,5154.0
32,17,Nevada,Lincoln County,2001,4138.0,NV,44695.0,5821.0
32,19,Nevada,Lyon County,2001,36129.0,NV,48433.0,2090.0
32,21,Nevada,Mineral County,2001,4844.0,NV,35446.0,7078.0
32,23,Nevada,Nye County,2001,33661.0,NV,41181.0,2191.0
32,27,Nevada,Pershing County,2001,6536.0,NV,56491.0,6874.0
32,29,Nevada,Storey County,2001,3416.0,NV,61525.0,7576.0
32,31,Nevada,Washoe County,2001,351737.0,NV,55658.0,765.0
32,33,Nevada,White Pine County,2001,8681.0,NV,48545.0,2865.0
32,510,Nevada,Carson City,2001,53426.0,NV,52067.0,2926.0
33,1,New Hampshire,Belknap County,2001,57850.0,NH,54929.0,2371.0
33,3,New Hampshire,Carroll County,2001,44218.0,NH,49897.0,2093.0
33,5,New Hampshire,Cheshire County,2001,74383.0,NH,53828.0,1432.0
33,7,New Hampshire,Coos County,2001,32908.0,NH,41534.0,1501.0
33,9,New Hampshire,Grafton County,2001,81892.0,NH,53075.0,1490.0
33,11,New Hampshire,Hillsborough County,2001,388182.0,NH,69321.0,928.0
33,13,New Hampshire,Merrimack County,2001,138635.0,NH,63012.0,1363.0
33,15,New Hampshire,Rockingham County,2001,283446.0,NH,75825.0,1263.0
33,17,New Hampshire,Strafford County,2001,114498.0,NH,57809.0,1695.0
33,19,New Hampshire,Sullivan County,2001,40867.0,NH,50689.0,2193.0
34,1,New Jersey,Atlantic County,2001,254890.0,NJ,54766.0,1130.0
34,3,New Jersey,Bergen County,2001,888333.0,NJ,81708.0,875.0
34,5,New Jersey,Burlington County,2001,429655.0,NJ,76258.0,858.0
34,7,New Jersey,Camden County,2001,507830.0,NJ,60976.0,849.0
34,9,New Jersey,Cape May County,2001,101864.0,NJ,54292.0,1444.0
34,11,New Jersey,Cumberland County,2001,146673.0,NJ,50651.0,1423.0
34,13,New Jersey,Essex County,2001,793099.0,NJ,55125.0,864.0
34,15,New Jersey,Gloucester County,2001,259050.0,NJ,72664.0,1519.0
34,17,New Jersey,Hudson County,2001,612526.0,NJ,55275.0,853.0
34,19,New Jersey,Hunterdon County,2001,124657.0,NJ,100980.0,2438.0
34,21,New Jersey,Mercer County,2001,353965.0,NJ,71217.0,1289.0
34,23,New Jersey,Middlesex County,2001,760058.0,NJ,77615.0,858.0
34,25,New Jersey,Monmouth County,2001,624065.0,NJ,82265.0,1003.0
34,27,New Jersey,Morris County,2001,473163.0,NJ,96747.0,1366.0
34,29,New Jersey,Ocean County,2001,523696.0,NJ,59620.0,714.0
34,31,New Jersey,Passaic County,2001,492574.0,NJ,54944.0,1164.0
34,33,New Jersey,Salem County,2001,64133.0,NJ,59441.0,2217.0
34,35,New Jersey,Somerset County,2001,302331.0,NJ,97440.0,1679.0
34,37,New Jersey,Sussex County,2001,146078.0,NJ,83089.0,1691.0
34,39,New Jersey,Union County,2001,525510.0,NJ,66791.0,959.0
34,41,New Jersey,Warren County,2001,105319.0,NJ,71364.0,1878.0
35,1,New Mexico,Bernalillo County,2001,562515.0,NM,47481.0,651.0
35,3,New Mexico,Catron County,2001,3464.0,NM,31914.0,5244.0
35,5,New Mexico,Chaves County,2001,60824.0,NM,37524.0,1771.0
35,6,New Mexico,Cibola County,2001,26632.0,NM,37361.0,2886.0
35,7,New Mexico,Colfax County,2001,14052.0,NM,39216.0,3034.0
35,9,New Mexico,Curry County,2001,44656.0,NM,38090.0,2036.0
35,11,New Mexico,De Baca County,2001,2151.0,NM,30643.0,4874.0
35,13,New Mexico,Doña Ana County,2001,176460.0,NM,,
35,15,New Mexico,Eddy County,2001,50697.0,NM,46583.0,2728.0
35,17,New Mexico,Grant County,2001,30711.0,NM,36591.0,2280.0
35,19,New Mexico,Guadalupe County,2001,4713.0,NM,28488.0,5021.0
35,21,New Mexico,Harding County,2001,780.0,NM,33750.0,7340.0
35,23,New Mexico,Hidalgo County,2001,5448.0,NM,36733.0,6292.0
35,25,New Mexico,Lea County,2001,54865.0,NM,43910.0,2187.0
35,27,New Mexico,Lincoln County,2001,19442.0,NM,43750.0,3689.0
35,28,New Mexico,Los Alamos County,2001,17661.0,NM,103643.0,4094.0
35,29,New Mexico,Luna County,2001,24862.0,NM,27997.0,2564.0
35,31,New Mexico,McKinley County,2001,74436.0,NM,31335.0,1661.0
35,33,New Mexico,Mora County,2001,5187.0,NM,37784.0,3789.0
35,35,New Mexico,Otero County,2001,61403.0,NM,39615.0,1570.0
35,37,New Mexico,Quay County,2001,9849.0,NM,28773.0,2951.0
35,39,New Mexico,Rio Arriba County,2001,40991.0,NM,41437.0,3100.0
35,41,New Mexico,Roosevelt County,2001,18298.0,NM,37762.0,4492.0
35,43,New Mexico,Sandoval County,2001,93159.0,NM,57158.0,1689.0
35,45,New Mexico,San Juan County,2001,115133.0,NM,46189.0,1294.0
35,47,New Mexico,San Miguel County,2001,29698.0,NM,32213.0,3396.0
35,49,New Mexico,Santa Fe County,2001,131651.0,NM,52696.0,1411.0
35,51,New Mexico,Sierra County,2001,13092.0,NM,25583.0,2433.0
35,53,New Mexico,Socorro County,2001,17991.0,NM,33284.0,3259.0
35,55,New Mexico,Taos County,2001,30104.0,NM,35441.0,2388.0
35,57,New Mexico,Torrance County,2001,16679.0,NM,37117.0,3260.0
35,59,New Mexico,Union County,2001,4027.0,NM,39975.0,4844.0
35,61,New Mexico,Valencia County,2001,67178.0,NM,42044.0,1656.0
36,1,New York,Albany County,2001,295378.0,NY,56090.0,1147.0
36,3,New York,Allegany County,2001,50175.0,NY,41305.0,1116.0
36,5,New York,Bronx County,2001,1341319.0,NY,34264.0,474.0
36,7,New York,Broome County,2001,199999.0,NY,44457.0,861.0
36,9,New York,Cattaraugus County,2001,83297.0,NY,42466.0,1079.0
36,11,New York,Cayuga County,2001,81275.0,NY,48415.0,1409.0
36,13,New York,Chautauqua County,2001,138594.0,NY,40639.0,1127.0
36,15,New York,Chemung County,2001,90673.0,NY,44502.0,1804.0
36,17,New York,Chenango County,2001,51098.0,NY,43943.0,1568.0
36,19,New York,Clinton County,2001,80248.0,NY,47489.0,2643.0
36,21,New York,Columbia County,2001,62808.0,NY,55546.0,3256.0
36,23,New York,Cortland County,2001,48601.0,NY,45338.0,2131.0
36,25,New York,Delaware County,2001,47537.0,NY,42967.0,2866.0
36,27,New York,Dutchess County,2001,284315.0,NY,69838.0,1465.0
36,29,New York,Erie County,2001,945165.0,NY,47372.0,525.0
36,31,New York,Essex County,2001,38629.0,NY,45216.0,2140.0
36,33,New York,Franklin County,2001,50787.0,NY,42050.0,1795.0
36,35,New York,Fulton County,2001,54866.0,NY,43240.0,1904.0
36,37,New York,Genesee County,2001,59892.0,NY,49750.0,1737.0
36,39,New York,Greene County,2001,48077.0,NY,46235.0,1752.0
36,41,New York,Hamilton County,2001,5326.0,NY,49557.0,4406.0
36,43,New York,Herkimer County,2001,63955.0,NY,42318.0,1427.0
36,45,New York,Jefferson County,2001,111841.0,NY,43410.0,957.0
36,47,New York,Kings County,2001,2471596.0,NY,43567.0,444.0
36,49,New York,Lewis County,2001,26824.0,NY,42846.0,1786.0
36,51,New York,Livingston County,2001,64455.0,NY,51690.0,1505.0
36,53,New York,Madison County,2001,69446.0,NY,53345.0,1845.0
36,55,New York,Monroe County,2001,738664.0,NY,51303.0,549.0
36,57,New York,Montgomery County,2001,49336.0,NY,42603.0,1915.0
36,59,New York,Nassau County,2001,1342896.0,NY,93613.0,921.0
36,61,New York,New York County,2001,1562335.0,NY,64971.0,675.0
36,63,New York,Niagara County,2001,218363.0,NY,45964.0,1033.0
36,65,New York,Oneida County,2001,233697.0,NY,46708.0,962.0
36,67,New York,Onondaga County,2001,457339.0,NY,50676.0,689.0
36,69,New York,Ontario County,2001,100791.0,NY,56468.0,1225.0
36,71,New York,Orange County,2001,348896.0,NY,69523.0,1581.0
36,73,New York,Orleans County,2001,43681.0,NY,48063.0,2092.0
36,75,New York,Oswego County,2001,122176.0,NY,45333.0,1458.0
36,77,New York,Otsego County,2001,61680.0,NY,45268.0,1448.0
36,79,New York,Putnam County,2001,97000.0,NY,89218.0,2953.0
36,81,New York,Queens County,2001,2234676.0,NY,55291.0,482.0
36,83,New York,Rensselaer County,2001,152253.0,NY,54152.0,1261.0
