,BUYER_STATE,BUYER_COUNTY,Year,MME
9835,MO,HENRY,2008,11396.3225543625
9836,MO,HENRY,2009,11999.140868175
9837,MO,HENRY,2010,13898.66436
9838,MO,HENRY,2011,15892.7721413625
9839,MO,HENRY,2012,18458.531587725
9840,MO,HICKORY,2006,2288.8954095
9841,MO,HICKORY,2007,1967.0626335
9842,MO,HICKORY,2008,2165.47632
9843,MO,HICKORY,2009,2083.6893
9844,MO,HICKORY,2010,2644.9224375
9845,MO,HICKORY,2011,2650.6346625
9846,MO,HICKORY,2012,3019.9596
9847,MO,HOLT,2006,527.160682725
9848,MO,HOLT,2007,345.7282875
9849,MO,HOLT,2008,385.6889625
9850,MO,HOLT,2009,353.3290875
9851,MO,HOLT,2010,405.579975
9852,MO,HOLT,2011,504.4840875
9853,MO,HOLT,2012,598.2853125
9854,MO,HOWARD,2006,756.0103665
9855,MO,HOWARD,2007,860.5408073625
9856,MO,HOWARD,2008,1263.134922
9857,MO,HOWARD,2009,918.539325
9858,MO,HOWARD,2010,1392.4518
9859,MO,HOWARD,2011,1541.34063975
9860,MO,HOWARD,2012,1626.3445020375
9861,MO,HOWELL,2006,20771.642262
9862,MO,HOWELL,2007,21391.8074920875
9863,MO,HOWELL,2008,17826.804064875
9864,MO,HOWELL,2009,19661.404733625
9865,MO,HOWELL,2010,23685.5226243
9866,MO,HOWELL,2011,31332.91349295
9867,MO,HOWELL,2012,36756.283044075
9868,MO,IRON,2006,2078.8454295
9869,MO,IRON,2007,2932.28415
9870,MO,IRON,2008,3988.3998375
9871,MO,IRON,2009,4258.1116125
9872,MO,IRON,2010,4152.078975
9873,MO,IRON,2011,3371.614575
9874,MO,IRON,2012,3520.0428115875
9875,MO,JACKSON,2006,151087.58333282502
9876,MO,JACKSON,2007,180045.8591564875
9877,MO,JACKSON,2008,205158.02855173752
9878,MO,JACKSON,2009,216565.88133435
9879,MO,JACKSON,2010,227980.89747315
9880,MO,JACKSON,2011,240458.8941068625
9881,MO,JACKSON,2012,247692.6347433
9882,MO,JASPER,2006,36214.8189298125
9883,MO,JASPER,2007,40071.0665237625
9884,MO,JASPER,2008,40891.743300125
9885,MO,JASPER,2009,44090.2986288375
9886,MO,JASPER,2010,51107.7132909
9887,MO,JASPER,2011,51853.7929338375
9888,MO,JASPER,2012,60226.630707037504
9889,MO,JEFFERSON,2006,48725.1162378
9890,MO,JEFFERSON,2007,54186.4962993
9891,MO,JEFFERSON,2008,59859.690762
9892,MO,JEFFERSON,2009,67082.5654288875
9893,MO,JEFFERSON,2010,75313.055178525
9894,MO,JEFFERSON,2011,85962.0012102
9895,MO,JEFFERSON,2012,93097.386138225
9896,MO,JOHNSON,2006,6760.3087365
9897,MO,JOHNSON,2007,6892.4176063625
9898,MO,JOHNSON,2008,7144.536261
9899,MO,JOHNSON,2009,8304.580365
9900,MO,JOHNSON,2010,10687.9650713625
9901,MO,JOHNSON,2011,12314.93278545
9902,MO,JOHNSON,2012,13170.9331690875
9903,MO,KNOX,2006,0.6084269999999999
9904,MO,KNOX,2007,0.3027
9905,MO,KNOX,2012,56.9219288625
9906,MO,LACLEDE,2006,10749.632712
9907,MO,LACLEDE,2007,12061.5546195
9908,MO,LACLEDE,2008,13352.9856413625
9909,MO,LACLEDE,2009,16403.8030538625
9910,MO,LACLEDE,2010,16768.1183925
9911,MO,LACLEDE,2011,16566.4015725
9912,MO,LACLEDE,2012,17516.8334738625
9913,MO,LAFAYETTE,2006,4506.46626
9914,MO,LAFAYETTE,2007,5018.364847725
9915,MO,LAFAYETTE,2008,5811.1622325
9916,MO,LAFAYETTE,2009,6511.1565375
9917,MO,LAFAYETTE,2010,7499.8767825
9918,MO,LAFAYETTE,2011,8453.3804775
9919,MO,LAFAYETTE,2012,8641.2065365875
9920,MO,LAWRENCE,2006,9796.324116
9921,MO,LAWRENCE,2007,9953.833152
9922,MO,LAWRENCE,2008,10456.7154525
9923,MO,LAWRENCE,2009,10761.4174425
9924,MO,LAWRENCE,2010,12916.498635
9925,MO,LAWRENCE,2011,14911.434397725001
9926,MO,LAWRENCE,2012,15657.472162725
9927,MO,LEWIS,2006,766.0389
9928,MO,LEWIS,2007,966.5431875
9929,MO,LEWIS,2008,1205.3143125
9930,MO,LEWIS,2009,1575.83193
9931,MO,LEWIS,2010,1974.83088
9932,MO,LEWIS,2011,2169.170925
9933,MO,LEWIS,2012,2932.1559675
9934,MO,LINCOLN,2006,8191.6792240875
9935,MO,LINCOLN,2007,8821.2717495
9936,MO,LINCOLN,2008,12081.964713
9937,MO,LINCOLN,2009,14031.9670935
9938,MO,LINCOLN,2010,17194.124062725
9939,MO,LINCOLN,2011,19868.229787725
9940,MO,LINCOLN,2012,21985.7958281625
9941,MO,LINN,2006,2884.813812
9942,MO,LINN,2007,3323.2985505
9943,MO,LINN,2008,3843.0873525
9944,MO,LINN,2009,4330.9527
9945,MO,LINN,2010,4575.986025
9946,MO,LINN,2011,5588.56005
9947,MO,LINN,2012,6686.4127125
9948,MO,LIVINGSTON,2006,7815.57
9949,MO,LIVINGSTON,2007,8760.3976875
9950,MO,LIVINGSTON,2008,9807.613575
9951,MO,LIVINGSTON,2009,10815.040256812501
9952,MO,LIVINGSTON,2010,11693.07934635
9953,MO,LIVINGSTON,2011,14319.8411747625
9954,MO,LIVINGSTON,2012,14023.5392859
9955,MO,MACON,2006,2635.1085015
9956,MO,MACON,2007,2843.5454205
9957,MO,MACON,2008,3014.229798
9958,MO,MACON,2009,2963.7640575
9959,MO,MACON,2010,3233.126355
9960,MO,MACON,2011,3961.2820333875
9961,MO,MACON,2012,4210.3040325
9962,MO,MADISON,2006,3204.7896855
9963,MO,MADISON,2007,3559.885722
9964,MO,MADISON,2008,3918.306708
9965,MO,MADISON,2009,3792.455925
9966,MO,MADISON,2010,4217.546745
9967,MO,MADISON,2011,4938.5762363625
9968,MO,MADISON,2012,5937.1827225
9969,MO,MARIES,2006,1737.5030325
9970,MO,MARIES,2007,2716.5748161
9971,MO,MARIES,2008,3616.9331035875
9972,MO,MARIES,2009,3561.492424725
9973,MO,MARIES,2010,3371.4051993
9974,MO,MARIES,2011,3192.3636274875003
9975,MO,MARIES,2012,2632.033014075
9976,MO,MARION,2006,6907.644517
9977,MO,MARION,2007,7339.7045345
9978,MO,MARION,2008,9173.10333
9979,MO,MARION,2009,10041.92343
9980,MO,MARION,2010,10960.91508
9981,MO,MARION,2011,12218.1370013625
9982,MO,MARION,2012,12363.7169718
9983,MO,MCDONALD,2006,4797.733086225
9984,MO,MCDONALD,2007,5392.842010475
9985,MO,MCDONALD,2008,4987.0834672125
9986,MO,MCDONALD,2009,5153.2895897625
9987,MO,MCDONALD,2010,6667.07590815
9988,MO,MCDONALD,2011,6303.08523315
9989,MO,MCDONALD,2012,7628.8624311
9990,MO,MERCER,2006,538.97415
9991,MO,MERCER,2007,607.8913125
9992,MO,MERCER,2008,689.0034375
9993,MO,MERCER,2009,1014.78225
9994,MO,MERCER,2010,1248.7900875
9995,MO,MERCER,2011,1198.8882375
9996,MO,MERCER,2012,1382.306865
9997,MO,MILLER,2006,4422.3497680875
9998,MO,MILLER,2007,4783.780216575
9999,MO,MILLER,2008,5101.887474300001
10000,MO,MILLER,2009,5089.11984
10001,MO,MILLER,2010,5020.8285075
10002,MO,MILLER,2011,5514.1462543125
10003,MO,MILLER,2012,5545.1711520375
10004,MO,MISSISSIPPI,2006,4676.5655513625
10005,MO,MISSISSIPPI,2007,5379.6588675
10006,MO,MISSISSIPPI,2008,5719.3846148625
10007,MO,MISSISSIPPI,2009,6833.862285
10008,MO,MISSISSIPPI,2010,7855.4144663625
10009,MO,MISSISSIPPI,2011,9224.5309163625
10010,MO,MISSISSIPPI,2012,10157.5312172625
10011,MO,MONITEAU,2006,1295.7832065
10012,MO,MONITEAU,2007,1487.7931584
10013,MO,MONITEAU,2008,1669.3912847625
10014,MO,MONITEAU,2009,1944.6483799875
10015,MO,MONITEAU,2010,1970.59160295
10016,MO,MONITEAU,2011,2183.622247725
10017,MO,MONITEAU,2012,1927.6720018125
10018,MO,MONROE,2006,579.92724
10019,MO,MONROE,2007,831.55188
10020,MO,MONROE,2008,956.7570375
10021,MO,MONROE,2009,1157.8808625
10022,MO,MONROE,2010,1438.83279
10023,MO,MONROE,2011,1762.3476
10024,MO,MONROE,2012,1822.603688625
10025,MO,MONTGOMERY,2006,2078.907369
10026,MO,MONTGOMERY,2007,2653.3419
10027,MO,MONTGOMERY,2008,3155.6155125
10028,MO,MONTGOMERY,2009,3188.4943163625
10029,MO,MONTGOMERY,2010,4032.4912618125
10030,MO,MONTGOMERY,2011,5344.9352925
10031,MO,MONTGOMERY,2012,5642.6132625
10032,MO,MORGAN,2006,4512.1774065
10033,MO,MORGAN,2007,5385.4672275
10034,MO,MORGAN,2008,6151.8670275
10035,MO,MORGAN,2009,6374.1297675000005
10036,MO,MORGAN,2010,7128.8569425000005
10037,MO,MORGAN,2011,8074.949745
10038,MO,MORGAN,2012,7547.961307725
10039,MO,NEW MADRID,2006,2705.2614173625
10040,MO,NEW MADRID,2007,2923.4413358625
10041,MO,NEW MADRID,2008,3327.0772834875
10042,MO,NEW MADRID,2009,3591.988995225
10043,MO,NEW MADRID,2010,3402.2709113625
10044,MO,NEW MADRID,2011,3910.9131490875
10045,MO,NEW MADRID,2012,4129.2630568125
10046,MO,NEWTON,2006,6905.5528403625
10047,MO,NEWTON,2007,8463.52774485
10048,MO,NEWTON,2008,9507.373123575
10049,MO,NEWTON,2009,10563.1600543125
10050,MO,NEWTON,2010,12115.7271127125
10051,MO,NEWTON,2011,13267.5032002125
10052,MO,NEWTON,2012,14638.4274340875
10053,MO,NODAWAY,2006,3230.0596275
10054,MO,NODAWAY,2007,3485.402586
10055,MO,NODAWAY,2008,3675.3680025
10056,MO,NODAWAY,2009,3794.645652
10057,MO,NODAWAY,2010,3919.1613375
10058,MO,NODAWAY,2011,3814.4029875
10059,MO,NODAWAY,2012,3912.10284
10060,MO,OREGON,2006,2777.0250375
10061,MO,OREGON,2007,2936.87776245
10062,MO,OREGON,2008,3097.6240875
10063,MO,OREGON,2009,2982.0186375
10064,MO,OREGON,2010,3310.4816625
10065,MO,OREGON,2011,4129.2661538625
10066,MO,OREGON,2012,4946.5370663625
10067,MO,OSAGE,2006,736.693698
10068,MO,OSAGE,2007,931.629963
10069,MO,OSAGE,2008,956.1333345
10070,MO,OSAGE,2009,686.2482375
10071,MO,OSAGE,2010,713.315925
10072,MO,OSAGE,2011,725.1470288625001
10073,MO,OSAGE,2012,767.5593
10074,MO,OZARK,2006,2180.1240225
10075,MO,OZARK,2007,1977.838482
10076,MO,OZARK,2008,2021.9602425
10077,MO,OZARK,2009,1652.37483
10078,MO,OZARK,2010,2253.299445
10079,MO,OZARK,2011,3096.95934
10080,MO,OZARK,2012,3586.536735
10081,MO,PEMISCOT,2006,5813.134033426
10082,MO,PEMISCOT,2007,9183.287731725
10083,MO,PEMISCOT,2008,12146.3237405
10084,MO,PEMISCOT,2009,12755.84841
10085,MO,PEMISCOT,2010,12512.9506725
10086,MO,PEMISCOT,2011,11119.6064925
10087,MO,PEMISCOT,2012,11409.442724999999
10088,MO,PERRY,2006,2820.7987088625
10089,MO,PERRY,2007,3178.017405225
10090,MO,PERRY,2008,3382.682949225
10091,MO,PERRY,2009,3782.5211288625
10092,MO,PERRY,2010,4058.7270075
10093,MO,PERRY,2011,4352.0071622625
10094,MO,PERRY,2012,5035.0569663375
10095,MO,PETTIS,2006,7388.409816
10096,MO,PETTIS,2007,8396.761899000001
10097,MO,PETTIS,2008,9777.223787
10098,MO,PETTIS,2009,9983.222587725
10099,MO,PETTIS,2010,10682.8982783625
10100,MO,PETTIS,2011,11162.6082004125
10101,MO,PETTIS,2012,10572.904005
10102,MO,PHELPS,2006,28995.3935675
10103,MO,PHELPS,2007,34630.409785575
10104,MO,PHELPS,2008,38982.4784295
10105,MO,PHELPS,2009,47072.2357704375
10106,MO,PHELPS,2010,48135.0785304375
10107,MO,PHELPS,2011,43884.4958184
10108,MO,PHELPS,2012,40598.988574725
10109,MO,PIKE,2006,5656.9009384875
10110,MO,PIKE,2007,6775.08537735
10111,MO,PIKE,2008,7037.244816
10112,MO,PIKE,2009,4892.5636875
10113,MO,PIKE,2010,4523.206845
10114,MO,PIKE,2011,5547.224880675
10115,MO,PIKE,2012,6063.5896426875
10116,MO,PLATTE,2006,14149.5931970875
10117,MO,PLATTE,2007,16585.7255473625
10118,MO,PLATTE,2008,19086.4752080375
10119,MO,PLATTE,2009,19107.65228295
10120,MO,PLATTE,2010,22715.993064075
10121,MO,PLATTE,2011,25246.9269040875
10122,MO,PLATTE,2012,27692.1867268125
10123,MO,POLK,2006,13352.92427745
10124,MO,POLK,2007,15133.7550031875
10125,MO,POLK,2008,16093.2898525875
10126,MO,POLK,2009,18965.55004425
10127,MO,POLK,2010,27650.828191125
10128,MO,POLK,2011,24802.350945225
10129,MO,POLK,2012,28885.4708836125
10130,MO,PULASKI,2006,14307.1996725
10131,MO,PULASKI,2007,14614.2785815875
10132,MO,PULASKI,2008,14578.8980025
10133,MO,PULASKI,2009,17190.9368288625
10134,MO,PULASKI,2010,21072.563902500002
10135,MO,PULASKI,2011,20159.0338320375
10136,MO,PULASKI,2012,20025.806265225
10137,MO,PUTNAM,2006,431.5292363625
10138,MO,PUTNAM,2007,537.473343
10139,MO,PUTNAM,2008,763.215387
10140,MO,PUTNAM,2009,963.0161325
10141,MO,PUTNAM,2010,1098.4466475
10142,MO,PUTNAM,2011,877.6071075
10143,MO,PUTNAM,2012,1137.2276625
10144,MO,RALLS,2006,4.5405
10145,MO,RANDOLPH,2006,3836.522088225
10146,MO,RANDOLPH,2007,4934.4392109375
10147,MO,RANDOLPH,2008,5938.962814575
10148,MO,RANDOLPH,2009,5778.5717749875
10149,MO,RANDOLPH,2010,6166.1086177125
10150,MO,RANDOLPH,2011,6850.91008635
10151,MO,RANDOLPH,2012,7492.770039525
10152,MO,RAY,2006,4813.2319605
10153,MO,RAY,2007,5364.1823355
10154,MO,RAY,2008,5937.7768875
10155,MO,RAY,2009,6428.458995
10156,MO,RAY,2010,7662.0363
10157,MO,RAY,2011,10386.3419063625
10158,MO,RAY,2012,13635.6824072625
10159,MO,REYNOLDS,2006,2114.790247725
10160,MO,REYNOLDS,2007,2430.1458623625
10161,MO,REYNOLDS,2008,1854.1361625
10162,MO,REYNOLDS,2009,1636.4726249999999
10163,MO,REYNOLDS,2010,1273.6096875
10164,MO,REYNOLDS,2011,1415.510235
10165,MO,REYNOLDS,2012,1469.2251525
10166,MO,RIPLEY,2006,6835.2753825
10167,MO,RIPLEY,2007,6550.281216
10168,MO,RIPLEY,2008,7330.8086969999995
10169,MO,RIPLEY,2009,7360.889655
10170,MO,RIPLEY,2010,7827.192472725
10171,MO,RIPLEY,2011,8984.466991575
10172,MO,RIPLEY,2012,9604.875826125
10173,MO,SAINT CHARLES,2006,58581.37096565
10174,MO,SAINT CHARLES,2007,69422.3727613
10175,MO,SAINT CHARLES,2008,77682.951824825
10176,MO,SAINT CHARLES,2009,82032.7763718
10177,MO,SAINT CHARLES,2010,92176.8330586125
10178,MO,SAINT CHARLES,2011,105006.24880657501
10179,MO,SAINT CHARLES,2012,113963.2320474375
10180,MO,SAINT CLAIR,2006,833.097975
10181,MO,SAINT CLAIR,2007,884.6374125
10182,MO,SAINT CLAIR,2008,1299.4092
10183,MO,SAINT CLAIR,2009,1648.0986375
10184,MO,SAINT CLAIR,2010,2076.14115
10185,MO,SAINT CLAIR,2011,2405.3517375
10186,MO,SAINT CLAIR,2012,2415.37335
10187,MO,SAINT FRANCOIS,2006,38885.888553225
10188,MO,SAINT FRANCOIS,2007,44543.1026262
10189,MO,SAINT FRANCOIS,2008,51924.088027425
10190,MO,SAINT FRANCOIS,2009,51986.4169067625
10191,MO,SAINT FRANCOIS,2010,53330.8676033625
10192,MO,SAINT FRANCOIS,2011,56413.68805515
10193,MO,SAINT FRANCOIS,2012,59745.3065509875
10194,MO,SAINT LOUIS,2006,190038.959159375
10195,MO,SAINT LOUIS,2007,212116.4688306375
10196,MO,SAINT LOUIS,2008,229163.2492405
10197,MO,SAINT LOUIS,2009,257687.50955178752
10198,MO,SAINT LOUIS,2010,290133.8429872875
10199,MO,SAINT LOUIS,2011,322826.8794875625
10200,MO,SAINT LOUIS,2012,349235.62665045
10201,MO,SAINT LOUIS CITY,2006,43741.1258252125
10202,MO,SAINT LOUIS CITY,2007,48050.0346675875
10203,MO,SAINT LOUIS CITY,2008,56080.8341804125
10204,MO,SAINT LOUIS CITY,2009,65038.1262436125
10205,MO,SAINT LOUIS CITY,2010,77180.0717522625
10206,MO,SAINT LOUIS CITY,2011,86869.69698225
10207,MO,SAINT LOUIS CITY,2012,97797.457490175
10208,MO,SAINTE GENEVIEVE,2006,1790.64768
10209,MO,SAINTE GENEVIEVE,2007,2117.5906125
10210,MO,SAINTE GENEVIEVE,2008,2197.722525
10211,MO,SAINTE GENEVIEVE,2009,1926.6509625
10212,MO,SAINTE GENEVIEVE,2010,1916.4322988625
10213,MO,SAINTE GENEVIEVE,2011,2246.3862788625
10214,MO,SAINTE GENEVIEVE,2012,2197.1042475
10215,MO,SALINE,2006,3497.9353515000003
10216,MO,SALINE,2007,4201.491468225
10217,MO,SALINE,2008,4832.7446895
10218,MO,SALINE,2009,4764.1506150000005
10219,MO,SALINE,2010,6832.2306525
10220,MO,SALINE,2011,8801.111512725
10221,MO,SALINE,2012,8526.146940225
10222,MO,SCOTLAND,2006,632.8581705
10223,MO,SCOTLAND,2007,778.3994055000001
10224,MO,SCOTLAND,2008,793.089576
10225,MO,SCOTLAND,2009,975.6812925
10226,MO,SCOTLAND,2010,1039.87776
10227,MO,SCOTLAND,2011,1496.9370375
10228,MO,SCOTLAND,2012,1691.8353375
10229,MO,SCOTT,2006,18856.112922
10230,MO,SCOTT,2007,22212.9999886125
10231,MO,SCOTT,2008,22963.8078624375
10232,MO,SCOTT,2009,23914.9769152125
10233,MO,SCOTT,2010,26827.7295675
10234,MO,SCOTT,2011,28685.854973175
10235,MO,SCOTT,2012,27419.53745295
10236,MO,SHANNON,2006,759.5850375
10237,MO,SHANNON,2007,1076.3415
10238,MO,SHANNON,2008,1214.14995
10239,MO,SHANNON,2009,1750.2081375
10240,MO,SHANNON,2010,2013.20301
10241,MO,SHANNON,2011,3024.9619875
10242,MO,SHANNON,2012,2297.0507025
10243,MO,SHELBY,2006,785.678763
10244,MO,SHELBY,2007,824.4221475
10245,MO,SHELBY,2008,728.9253765
10246,MO,SHELBY,2009,733.1476125
10247,MO,SHELBY,2010,940.3485000000001
10248,MO,SHELBY,2011,1205.9019150000001
10249,MO,SHELBY,2012,1193.8117763625
10250,MO,STODDARD,2006,11165.3342464875
10251,MO,STODDARD,2007,11934.5853532125
10252,MO,STODDARD,2008,12630.58552235
10253,MO,STODDARD,2009,13237.534974075
10254,MO,STODDARD,2010,14162.640227025
10255,MO,STODDARD,2011,15199.3675333875
10256,MO,STODDARD,2012,18610.8118302
10257,MO,STONE,2006,10239.1682385
10258,MO,STONE,2007,11838.092464575
10259,MO,STONE,2008,13384.0965228
10260,MO,STONE,2009,14180.7725493
10261,MO,STONE,2010,15517.6815281625
10262,MO,STONE,2011,16886.2931681625
10263,MO,STONE,2012,18684.5161668
10264,MO,SULLIVAN,2006,1466.9670585000001
10265,MO,SULLIVAN,2007,1505.6973480000001
10266,MO,SULLIVAN,2008,1721.260515
10267,MO,SULLIVAN,2009,2244.513975
10268,MO,SULLIVAN,2010,2301.9026625
10269,MO,SULLIVAN,2011,2622.7817925
10270,MO,SULLIVAN,2012,2478.5719275
10271,MO,TANEY,2006,16763.43737
10272,MO,TANEY,2007,20673.80933895
10273,MO,TANEY,2008,22230.8538615
10274,MO,TANEY,2009,25055.4375038625
10275,MO,TANEY,2010,27240.2929393125
10276,MO,TANEY,2011,28425.754852500002
10277,MO,TANEY,2012,30431.9905725
10278,MO,TEXAS,2006,5427.137157
10279,MO,TEXAS,2007,5529.4204013625
10280,MO,TEXAS,2008,5204.117175
10281,MO,TEXAS,2009,6690.240675
10282,MO,TEXAS,2010,7391.634315
10283,MO,TEXAS,2011,8418.5463938625
10284,MO,TEXAS,2012,9065.2524975
10285,MO,VERNON,2006,4693.444935
10286,MO,VERNON,2007,5587.93509
10287,MO,VERNON,2008,5793.1831440000005
10288,MO,VERNON,2009,6890.4965856750005
10289,MO,VERNON,2010,6941.8548527250005
10290,MO,VERNON,2011,9383.9882440875
10291,MO,VERNON,2012,10374.0230815875
10292,MO,WARREN,2006,3897.416373
10293,MO,WARREN,2007,5033.224368
10294,MO,WARREN,2008,7129.4310315
10295,MO,WARREN,2009,8658.36072
10296,MO,WARREN,2010,8601.2065275
10297,MO,WARREN,2011,8575.79937
10298,MO,WARREN,2012,8854.9067175
10299,MO,WASHINGTON,2006,9008.1152115
10300,MO,WASHINGTON,2007,9639.617826
10301,MO,WASHINGTON,2008,9158.4943845
10302,MO,WASHINGTON,2009,10233.231120675
10303,MO,WASHINGTON,2010,12051.2637127125
10304,MO,WASHINGTON,2011,15385.953166575
10305,MO,WASHINGTON,2012,19190.1217615875
10306,MO,WAYNE,2006,2200.896129
10307,MO,WAYNE,2007,2616.216891
10308,MO,WAYNE,2008,3244.088985
10309,MO,WAYNE,2009,3297.0644625
10310,MO,WAYNE,2010,3789.3502875
10311,MO,WAYNE,2011,3881.5878000000002
10312,MO,WAYNE,2012,4024.7697825
10313,MO,WEBSTER,2006,8373.8719275
10314,MO,WEBSTER,2007,10744.7569635375
10315,MO,WEBSTER,2008,11578.713285862501
10316,MO,WEBSTER,2009,12334.5603788625
10317,MO,WEBSTER,2010,14331.8549025
10318,MO,WEBSTER,2011,15968.135685
10319,MO,WEBSTER,2012,16914.491707725
10320,MO,WORTH,2009,9.130575
10321,MO,WORTH,2010,206.773275
10322,MO,WORTH,2011,334.0225875
10323,MO,WORTH,2012,360.3870375
10324,MO,WRIGHT,2006,6087.965487
10325,MO,WRIGHT,2007,6289.1201655
10326,MO,WRIGHT,2008,6666.550767
10327,MO,WRIGHT,2009,7740.1582763625
10328,MO,WRIGHT,2010,10771.67083545
10329,MO,WRIGHT,2011,12496.7816663625
10330,MO,WRIGHT,2012,12225.0380325
10331,MP,NORTHERN MARIANA ISLANDS,2006,34054863.74159551
10332,MP,NORTHERN MARIANA ISLANDS,2007,1203.97245
10333,MP,NORTHERN MARIANA ISLANDS,2008,1515.31095
10334,MP,NORTHERN MARIANA ISLANDS,2009,1836.60375
10335,MP,NORTHERN MARIANA ISLANDS,2010,1883.5155
10336,MP,NORTHERN MARIANA ISLANDS,2011,1647.49335
10337,MP,NORTHERN MARIANA ISLANDS,2012,1876.2203625
10338,MS,ADAMS,2006,11331.8599175375
10339,MS,ADAMS,2007,12658.4025765375
10340,MS,ADAMS,2008,14239.1597559875
10341,MS,ADAMS,2009,14974.6399099875
10342,MS,ADAMS,2010,16014.6430743
10343,MS,ADAMS,2011,17873.4167972625
10344,MS,ADAMS,2012,17306.8377618
10345,MS,ALCORN,2006,17529.2911298125
10346,MS,ALCORN,2007,19314.33575625
10347,MS,ALCORN,2008,18432.3906020125
10348,MS,ALCORN,2009,20674.930612425
10349,MS,ALCORN,2010,23153.9433085875
10350,MS,ALCORN,2011,26104.410800175
10351,MS,ALCORN,2012,26529.121142025
10352,MS,AMITE,2006,1807.181932725
10353,MS,AMITE,2007,2139.126225
10354,MS,AMITE,2008,2282.93503545
10355,MS,AMITE,2009,2402.3220075
10356,MS,AMITE,2010,2651.6217563625
10357,MS,AMITE,2011,2683.2082990875
10358,MS,AMITE,2012,3099.0468865875
10359,MS,ATTALA,2006,4141.779516
10360,MS,ATTALA,2007,4159.488453225
10361,MS,ATTALA,2008,4717.510033725
10362,MS,ATTALA,2009,5109.75354
10363,MS,ATTALA,2010,5503.1391225
10364,MS,ATTALA,2011,5405.43459795
10365,MS,ATTALA,2012,6071.2947038625
10366,MS,BENTON,2006,553.5460163625
10367,MS,BENTON,2007,838.2903645375
10368,MS,BENTON,2008,913.0339549875
10369,MS,BENTON,2009,1233.395154075
10370,MS,BENTON,2010,1318.5455818125
10371,MS,BENTON,2011,1656.6526125
10372,MS,BENTON,2012,1877.7371325
10373,MS,BOLIVAR,2006,3991.060422725
10374,MS,BOLIVAR,2007,4586.427915725
10375,MS,BOLIVAR,2008,4751.6099970000005
10376,MS,BOLIVAR,2009,5361.442605
10377,MS,BOLIVAR,2010,5519.1114040875
10378,MS,BOLIVAR,2011,5973.257745225
10379,MS,BOLIVAR,2012,6571.15486635
10380,MS,CALHOUN,2006,2408.1132375
10381,MS,CALHOUN,2007,2587.1653875
10382,MS,CALHOUN,2008,2824.5989625
10383,MS,CALHOUN,2009,3401.0916975
10384,MS,CALHOUN,2010,3072.41985
10385,MS,CALHOUN,2011,3653.8614375
10386,MS,CALHOUN,2012,3584.5781700000002
10387,MS,CARROLL,2006,171.8967
10388,MS,CARROLL,2007,182.1038625
10389,MS,CARROLL,2008,221.89964700000002
10390,MS,CARROLL,2009,239.9275125
10391,MS,CARROLL,2010,314.295525
10392,MS,CARROLL,2011,349.991475
10393,MS,CARROLL,2012,421.7143125
10394,MS,CHICKASAW,2006,3736.4281163625
10395,MS,CHICKASAW,2007,4241.380392725
10396,MS,CHICKASAW,2008,4704.9919275
10397,MS,CHICKASAW,2009,5460.1017793125
10398,MS,CHICKASAW,2010,6802.081088175
10399,MS,CHICKASAW,2011,8149.156013175
10400,MS,CHICKASAW,2012,8384.83485045
10401,MS,CHOCTAW,2006,736.4688
10402,MS,CHOCTAW,2007,894.57706545
10403,MS,CHOCTAW,2008,1094.3535375000001
10404,MS,CHOCTAW,2009,1347.8314913625
10405,MS,CHOCTAW,2010,1800.444720225
10406,MS,CHOCTAW,2011,2204.8088818125
10407,MS,CHOCTAW,2012,2153.2213538625
10408,MS,CLAIBORNE,2006,1086.6338250000001
10409,MS,CLAIBORNE,2007,1105.3179075
10410,MS,CLAIBORNE,2008,1286.2012725
10411,MS,CLAIBORNE,2009,1359.6912
10412,MS,CLAIBORNE,2010,1606.9334288625
10413,MS,CLAIBORNE,2011,1195.4754375
10414,MS,CLAIBORNE,2012,968.68012545
10415,MS,CLARKE,2006,4028.2679045
10416,MS,CLARKE,2007,4396.298535
10417,MS,CLARKE,2008,4790.2430275875
10418,MS,CLARKE,2009,5362.64943
10419,MS,CLARKE,2010,6299.6541525
10420,MS,CLARKE,2011,6619.1594775
10421,MS,CLARKE,2012,7291.386855225
10422,MS,CLAY,2006,3272.577043225
10423,MS,CLAY,2007,3889.9861725
10424,MS,CLAY,2008,4398.140445
10425,MS,CLAY,2009,5241.7783575
10426,MS,CLAY,2010,6066.3247725
10427,MS,CLAY,2011,6398.4212025
10428,MS,CLAY,2012,6995.0582175
10429,MS,COAHOMA,2006,5220.456365225
10430,MS,COAHOMA,2007,5638.875965225
10431,MS,COAHOMA,2008,6379.9875025
10432,MS,COAHOMA,2009,6949.2597
10433,MS,COAHOMA,2010,7136.365410225
10434,MS,COAHOMA,2011,7314.0359527125
10435,MS,COAHOMA,2012,8366.97008745
10436,MS,COPIAH,2006,4241.0385293625
10437,MS,COPIAH,2007,5067.91813285
10438,MS,COPIAH,2008,5742.642098175
10439,MS,COPIAH,2009,6439.501845
10440,MS,COPIAH,2010,7262.291055
10441,MS,COPIAH,2011,8508.9872963625
10442,MS,COPIAH,2012,8885.82864
10443,MS,COVINGTON,2006,3549.985112725
10444,MS,COVINGTON,2007,4275.746895
10445,MS,COVINGTON,2008,5253.4995963625
10446,MS,COVINGTON,2009,5917.321305
10447,MS,COVINGTON,2010,7107.3021075
10448,MS,COVINGTON,2011,8850.79812
