Year,State_Code,County_Name,Deaths,Population,Median_Income_2010,_merge,bad_merge,indicator
2013,OH,Hamilton County,237.0,805408.0,48234.0,both,0,OH-Hamilton County
2013,OH,Lucas County,72.0,436269.0,42072.0,both,0,OH-Lucas County
2013,OH,Montgomery County,212.0,534448.0,43965.0,both,0,OH-Montgomery County
2013,OH,Summit County,96.0,542032.0,47926.0,both,0,OH-Summit County
2013,OK,Oklahoma County,167.0,756286.0,42916.0,both,0,OK-Oklahoma County
2013,OK,Tulsa County,121.0,623978.0,45613.0,both,0,OK-Tulsa County
2013,OR,Multnomah County,141.0,766977.0,49618.0,both,0,OR-Multnomah County
2013,OR,Washington County,43.0,555443.0,62574.0,both,0,OR-Washington County
2013,PA,Allegheny County,264.0,1233999.0,47961.0,both,0,PA-Allegheny County
2013,PA,Berks County,43.0,413975.0,53470.0,both,0,PA-Berks County
2013,PA,Bucks County,162.0,625325.0,74828.0,both,0,PA-Bucks County
2013,PA,Chester County,43.0,509101.0,84741.0,both,0,PA-Chester County
2013,PA,Delaware County,138.0,561635.0,61876.0,both,0,PA-Delaware County
2013,PA,Lancaster County,49.0,530109.0,54765.0,both,0,PA-Lancaster County
2013,PA,Montgomery County,136.0,812750.0,76380.0,both,0,PA-Montgomery County
2013,PA,Philadelphia County,415.0,1558713.0,36251.0,both,0,PA-Philadelphia County
2013,PA,York County,56.0,439041.0,57494.0,both,0,PA-York County
2013,RI,Providence County,142.0,631836.0,48500.0,both,0,RI-Providence County
2013,SC,Greenville County,68.0,473196.0,46830.0,both,0,SC-Greenville County
2013,TN,Davidson County,113.0,660560.0,45668.0,both,0,TN-Davidson County
2013,TN,Knox County,92.0,444453.0,46759.0,both,0,TN-Knox County
2013,TN,Shelby County,132.0,938713.0,44705.0,both,0,TN-Shelby County
2013,TX,Bexar County,175.0,1821354.0,47048.0,both,0,TX-Bexar County
2013,TX,Collin County,59.0,856063.0,80504.0,both,0,TX-Collin County
2013,TX,Dallas County,260.0,2484675.0,47974.0,both,0,TX-Dallas County
2013,TX,Denton County,43.0,727776.0,70622.0,both,0,TX-Denton County
2013,TX,El Paso County,62.0,830585.0,36333.0,both,0,TX-El Paso County
2013,TX,Fort Bend County,15.0,651770.0,79845.0,both,0,TX-Fort Bend County
2013,TX,Harris County,441.0,4352419.0,51444.0,both,0,TX-Harris County
2013,TX,Hidalgo County,30.0,818047.0,31879.0,both,0,TX-Hidalgo County
2013,TX,Montgomery County,41.0,498488.0,65620.0,both,0,TX-Montgomery County
2013,TX,Tarrant County,148.0,1913541.0,55306.0,both,0,TX-Tarrant County
2013,TX,Travis County,153.0,1122346.0,54074.0,both,0,TX-Travis County
2013,TX,Williamson County,34.0,470494.0,68780.0,both,0,TX-Williamson County
2013,UT,Salt Lake County,261.0,1079661.0,58004.0,both,0,UT-Salt Lake County
2013,UT,Utah County,84.0,551689.0,56927.0,both,0,UT-Utah County
2013,VA,Fairfax County,50.0,1132186.0,105416.0,both,0,VA-Fairfax County
2013,VA,Virginia Beach city,46.0,447922.0,,both,0,VA-Virginia Beach city
2013,WA,Clark County,57.0,441591.0,58262.0,both,0,WA-Clark County
2013,WA,King County,276.0,2047967.0,68065.0,both,0,WA-King County
2013,WA,Pierce County,122.0,821307.0,57869.0,both,0,WA-Pierce County
2013,WA,Snohomish County,126.0,744322.0,66300.0,both,0,WA-Snohomish County
2013,WA,Spokane County,63.0,478553.0,47250.0,both,0,WA-Spokane County
2013,WI,Dane County,88.0,510026.0,60519.0,both,0,WI-Dane County
2013,WI,Milwaukee County,226.0,957557.0,43215.0,both,0,WI-Milwaukee County
2014,AL,Jefferson County,210.0,660185.0,45244.0,both,0,AL-Jefferson County
2014,AL,Mobile County,54.0,414298.0,40996.0,both,0,AL-Mobile County
2014,AZ,Maricopa County,733.0,4094842.0,55054.0,both,0,AZ-Maricopa County
2014,AZ,Pima County,222.0,1004521.0,45521.0,both,0,AZ-Pima County
2014,CA,Alameda County,165.0,1607638.0,69384.0,both,0,CA-Alameda County
2014,CA,Contra Costa County,138.0,1108665.0,78385.0,both,0,CA-Contra Costa County
2014,CA,Fresno County,128.0,960072.0,46430.0,both,0,CA-Fresno County
2014,CA,Kern County,208.0,869837.0,47089.0,both,0,CA-Kern County
2014,CA,Los Angeles County,760.0,10033449.0,55476.0,both,0,CA-Los Angeles County
2014,CA,Monterey County,37.0,427985.0,59271.0,both,0,CA-Monterey County
2014,CA,Orange County,363.0,3126523.0,74344.0,both,0,CA-Orange County
2014,CA,Riverside County,342.0,2315238.0,57768.0,both,0,CA-Riverside County
2014,CA,Sacramento County,267.0,1474828.0,56439.0,both,0,CA-Sacramento County
2014,CA,San Bernardino County,238.0,2098346.0,55845.0,both,0,CA-San Bernardino County
2014,CA,San Diego County,436.0,3249307.0,63069.0,both,0,CA-San Diego County
2014,CA,San Francisco County,162.0,850918.0,71304.0,both,0,CA-San Francisco County
2014,CA,San Joaquin County,120.0,711296.0,54341.0,both,0,CA-San Joaquin County
2014,CA,San Mateo County,67.0,757653.0,85648.0,both,0,CA-San Mateo County
2014,CA,Santa Barbara County,56.0,438921.0,60078.0,both,0,CA-Santa Barbara County
2014,CA,Santa Clara County,135.0,1891286.0,86850.0,both,0,CA-Santa Clara County
2014,CA,Solano County,66.0,428971.0,68409.0,both,0,CA-Solano County
2014,CA,Sonoma County,73.0,498317.0,63274.0,both,0,CA-Sonoma County
2014,CA,Stanislaus County,64.0,527814.0,51094.0,both,0,CA-Stanislaus County
2014,CA,Tulare County,30.0,454858.0,43851.0,both,0,CA-Tulare County
2014,CA,Ventura County,119.0,842113.0,75348.0,both,0,CA-Ventura County
2014,CO,Adams County,88.0,479954.0,54666.0,both,0,CO-Adams County
2014,CO,Arapahoe County,99.0,619681.0,58719.0,both,0,CO-Arapahoe County
2014,CO,Denver County,130.0,664540.0,45501.0,both,0,CO-Denver County
2014,CO,El Paso County,132.0,662968.0,56268.0,both,0,CO-El Paso County
2014,CO,Jefferson County,80.0,559099.0,66075.0,both,0,CO-Jefferson County
2014,CT,Fairfield County,100.0,944524.0,81268.0,both,0,CT-Fairfield County
2014,CT,Hartford County,158.0,897618.0,62590.0,both,0,CT-Hartford County
2014,CT,New Haven County,150.0,863149.0,61114.0,both,0,CT-New Haven County
2014,DE,New Castle County,117.0,551124.0,62474.0,both,0,DE-New Castle County
2014,FL,Brevard County,111.0,555838.0,49523.0,both,0,FL-Brevard County
2014,FL,Broward County,230.0,1861259.0,51694.0,both,0,FL-Broward County
2014,FL,Duval County,146.0,897094.0,49463.0,both,0,FL-Duval County
2014,FL,Hillsborough County,163.0,1332742.0,49536.0,both,0,FL-Hillsborough County
2014,FL,Lee County,86.0,677710.0,50014.0,both,0,FL-Lee County
2014,FL,Miami-Dade County,156.0,2634056.0,43605.0,both,0,FL-Miami-Dade County
2014,FL,Orange County,177.0,1257031.0,50138.0,both,0,FL-Orange County
2014,FL,Palm Beach County,249.0,1399064.0,53242.0,both,0,FL-Palm Beach County
2014,FL,Pasco County,105.0,483590.0,44228.0,both,0,FL-Pasco County
2014,FL,Pinellas County,201.0,936862.0,45258.0,both,0,FL-Pinellas County
2014,FL,Polk County,93.0,634624.0,43946.0,both,0,FL-Polk County
2014,FL,Seminole County,49.0,441583.0,58971.0,both,0,FL-Seminole County
2014,FL,Volusia County,75.0,507050.0,44400.0,both,0,FL-Volusia County
2014,GA,Cobb County,119.0,727847.0,65522.0,both,0,GA-Cobb County
2014,GA,DeKalb County,50.0,725247.0,51349.0,both,0,GA-DeKalb County
2014,GA,Fulton County,136.0,992321.0,56709.0,both,0,GA-Fulton County
2014,GA,Gwinnett County,70.0,871052.0,63219.0,both,0,GA-Gwinnett County
2014,HI,Honolulu County,113.0,988002.0,70093.0,both,0,HI-Honolulu County
2014,IA,Polk County,38.0,461069.0,56094.0,both,0,IA-Polk County
2014,IL,Cook County,636.0,5254108.0,53942.0,both,0,IL-Cook County
2014,IL,DuPage County,81.0,933480.0,76581.0,both,0,IL-DuPage County
2014,IL,Kane County,34.0,525476.0,67767.0,both,0,IL-Kane County
2014,IL,Lake County,65.0,704359.0,78948.0,both,0,IL-Lake County
2014,IL,Will County,87.0,685123.0,75906.0,both,0,IL-Will County
2014,IN,Lake County,77.0,491259.0,48723.0,both,0,IN-Lake County
2014,IN,Marion County,245.0,936178.0,43541.0,both,0,IN-Marion County
2014,KS,Johnson County,53.0,573322.0,73733.0,both,0,KS-Johnson County
2014,KS,Sedgwick County,74.0,509084.0,47848.0,both,0,KS-Sedgwick County
2014,KY,Jefferson County,186.0,762038.0,45352.0,both,0,KY-Jefferson County
2014,LA,East Baton Rouge Parish,56.0,445334.0,46179.0,both,0,LA-East Baton Rouge Parish
2014,LA,Jefferson Parish,104.0,434235.0,48175.0,both,0,LA-Jefferson Parish
2014,MA,Bristol County,181.0,555212.0,54955.0,both,0,MA-Bristol County
2014,MA,Essex County,193.0,771803.0,64153.0,both,0,MA-Essex County
2014,MA,Hampden County,56.0,469561.0,47724.0,both,0,MA-Hampden County
2014,MA,Middlesex County,275.0,1575520.0,77377.0,both,0,MA-Middlesex County
2014,MA,Norfolk County,118.0,692439.0,81027.0,both,0,MA-Norfolk County
2014,MA,Plymouth County,104.0,506634.0,73131.0,both,0,MA-Plymouth County
2014,MA,Suffolk County,145.0,774113.0,50597.0,both,0,MA-Suffolk County
2014,MA,Worcester County,126.0,815707.0,64152.0,both,0,MA-Worcester County
2014,MD,Anne Arundel County,111.0,559421.0,83456.0,both,0,MD-Anne Arundel County
2014,MD,Baltimore County,189.0,825201.0,63959.0,both,0,MD-Baltimore County
2014,MD,Baltimore city,254.0,623833.0,,both,0,MD-Baltimore city
2014,MD,Montgomery County,73.0,1025063.0,93373.0,both,0,MD-Montgomery County
2014,MD,Prince George's County,60.0,900372.0,71260.0,both,0,MD-Prince George's County
2014,MI,Genesee County,96.0,412950.0,43483.0,both,0,MI-Genesee County
2014,MI,Kent County,58.0,631464.0,49532.0,both,0,MI-Kent County
2014,MI,Macomb County,268.0,862914.0,53996.0,both,0,MI-Macomb County
2014,MI,Oakland County,261.0,1243076.0,66390.0,both,0,MI-Oakland County
2014,MI,Wayne County,478.0,1771626.0,42241.0,both,0,MI-Wayne County
2014,MN,Hennepin County,148.0,1211635.0,61328.0,both,0,MN-Hennepin County
2014,MN,Ramsey County,47.0,532966.0,51915.0,both,0,MN-Ramsey County
2014,MO,Jackson County,107.0,683334.0,46252.0,both,0,MO-Jackson County
2014,MO,St. Louis County,189.0,1000903.0,57561.0,both,0,MO-St. Louis County
2014,NC,Guilford County,47.0,512414.0,45676.0,both,0,NC-Guilford County
2014,NC,Mecklenburg County,103.0,1010878.0,55294.0,both,0,NC-Mecklenburg County
2014,NC,Wake County,78.0,998221.0,63770.0,both,0,NC-Wake County
2014,NE,Douglas County,48.0,543236.0,51878.0,both,0,NE-Douglas County
2014,NH,Hillsborough County,97.0,407455.0,69321.0,both,0,NH-Hillsborough County
2014,NJ,Bergen County,79.0,923475.0,81708.0,both,0,NJ-Bergen County
2014,NJ,Burlington County,62.0,449806.0,76258.0,both,0,NJ-Burlington County
2014,NJ,Camden County,123.0,508409.0,60976.0,both,0,NJ-Camden County
2014,NJ,Essex County,92.0,788796.0,55125.0,both,0,NJ-Essex County
2014,NJ,Hudson County,45.0,660312.0,55275.0,both,0,NJ-Hudson County
2014,NJ,Middlesex County,114.0,824331.0,77615.0,both,0,NJ-Middlesex County
2014,NJ,Monmouth County,96.0,625581.0,82265.0,both,0,NJ-Monmouth County
2014,NJ,Morris County,41.0,494931.0,96747.0,both,0,NJ-Morris County
2014,NJ,Ocean County,120.0,584563.0,59620.0,both,0,NJ-Ocean County
2014,NJ,Passaic County,50.0,504483.0,54944.0,both,0,NJ-Passaic County
2014,NJ,Union County,37.0,548052.0,66791.0,both,0,NJ-Union County
2014,NM,Bernalillo County,193.0,676120.0,47481.0,both,0,NM-Bernalillo County
2014,NV,Clark County,396.0,2053929.0,56258.0,both,0,NV-Clark County
2014,NV,Washoe County,69.0,436515.0,55658.0,both,0,NV-Washoe County
2014,NY,Bronx County,204.0,1430474.0,34264.0,both,0,NY-Bronx County
2014,NY,Erie County,143.0,921934.0,47372.0,both,0,NY-Erie County
2014,NY,Kings County,248.0,2601527.0,43567.0,both,0,NY-Kings County
2014,NY,Monroe County,97.0,747583.0,51303.0,both,0,NY-Monroe County
2014,NY,Nassau County,169.0,1354851.0,93613.0,both,0,NY-Nassau County
2014,NY,New York County,196.0,1631733.0,64971.0,both,0,NY-New York County
2014,NY,Onondaga County,70.0,467472.0,50676.0,both,0,NY-Onondaga County
2014,NY,Queens County,159.0,2298234.0,55291.0,both,0,NY-Queens County
2014,NY,Richmond County,74.0,471899.0,71084.0,both,0,NY-Richmond County
2014,NY,Suffolk County,271.0,1495553.0,84506.0,both,0,NY-Suffolk County
2014,NY,Westchester County,93.0,967180.0,79619.0,both,0,NY-Westchester County
2014,OH,Cuyahoga County,280.0,1263498.0,43603.0,both,0,OH-Cuyahoga County
2014,OH,Franklin County,221.0,1238758.0,49087.0,both,0,OH-Franklin County
2014,OH,Hamilton County,248.0,807922.0,48234.0,both,0,OH-Hamilton County
2014,OH,Lucas County,116.0,434736.0,42072.0,both,0,OH-Lucas County
2014,OH,Montgomery County,264.0,532708.0,43965.0,both,0,OH-Montgomery County
2014,OH,Summit County,134.0,542572.0,47926.0,both,0,OH-Summit County
2014,OK,Oklahoma County,161.0,766928.0,42916.0,both,0,OK-Oklahoma County
2014,OK,Tulsa County,118.0,631241.0,45613.0,both,0,OK-Tulsa County
2014,OR,Multnomah County,139.0,779002.0,49618.0,both,0,OR-Multnomah County
2014,OR,Washington County,45.0,562552.0,62574.0,both,0,OR-Washington County
2014,PA,Allegheny County,314.0,1233417.0,47961.0,both,0,PA-Allegheny County
2014,PA,Berks County,58.0,414632.0,53470.0,both,0,PA-Berks County
2014,PA,Bucks County,158.0,625618.0,74828.0,both,0,PA-Bucks County
2014,PA,Chester County,68.0,512776.0,84741.0,both,0,PA-Chester County
2014,PA,Delaware County,158.0,562868.0,61876.0,both,0,PA-Delaware County
2014,PA,Lancaster County,63.0,533414.0,54765.0,both,0,PA-Lancaster County
2014,PA,Montgomery County,147.0,815966.0,76380.0,both,0,PA-Montgomery County
2014,PA,Philadelphia County,523.0,1565949.0,36251.0,both,0,PA-Philadelphia County
2014,PA,York County,107.0,440616.0,57494.0,both,0,PA-York County
2014,RI,Providence County,151.0,632995.0,48500.0,both,0,RI-Providence County
2014,SC,Greenville County,81.0,481737.0,46830.0,both,0,SC-Greenville County
2014,TN,Davidson County,126.0,670102.0,45668.0,both,0,TN-Davidson County
2014,TN,Knox County,119.0,448112.0,46759.0,both,0,TN-Knox County
2014,TN,Shelby County,138.0,937949.0,44705.0,both,0,TN-Shelby County
2014,TX,Bexar County,181.0,1857977.0,47048.0,both,0,TX-Bexar County
2014,TX,Collin County,70.0,884410.0,80504.0,both,0,TX-Collin County
2014,TX,Dallas County,353.0,2519407.0,47974.0,both,0,TX-Dallas County
2014,TX,Denton County,48.0,752355.0,70622.0,both,0,TX-Denton County
2014,TX,El Paso County,74.0,833370.0,36333.0,both,0,TX-El Paso County
2014,TX,Fort Bend County,31.0,683977.0,79845.0,both,0,TX-Fort Bend County
2014,TX,Harris County,411.0,4454951.0,51444.0,both,0,TX-Harris County
2014,TX,Hidalgo County,18.0,829065.0,31879.0,both,0,TX-Hidalgo County
2014,TX,Montgomery County,31.0,517262.0,65620.0,both,0,TX-Montgomery County
2014,TX,Tarrant County,195.0,1946907.0,55306.0,both,0,TX-Tarrant County
2014,TX,Travis County,129.0,1152411.0,54074.0,both,0,TX-Travis County
2014,TX,Williamson County,27.0,488446.0,68780.0,both,0,TX-Williamson County
2014,UT,Salt Lake County,264.0,1090340.0,58004.0,both,0,UT-Salt Lake County
2014,UT,Utah County,81.0,561171.0,56927.0,both,0,UT-Utah County
2014,VA,Fairfax County,68.0,1136794.0,105416.0,both,0,VA-Fairfax County
2014,VA,Virginia Beach city,41.0,449139.0,,both,0,VA-Virginia Beach city
2014,WA,Clark County,59.0,448505.0,58262.0,both,0,WA-Clark County
2014,WA,King County,309.0,2086174.0,68065.0,both,0,WA-King County
2014,WA,Pierce County,136.0,833106.0,57869.0,both,0,WA-Pierce County
2014,WA,Snohomish County,124.0,757485.0,66300.0,both,0,WA-Snohomish County
2014,WA,Spokane County,50.0,483148.0,47250.0,both,0,WA-Spokane County
2014,WI,Dane County,78.0,516602.0,60519.0,both,0,WI-Dane County
2014,WI,Milwaukee County,241.0,958639.0,43215.0,both,0,WI-Milwaukee County
2015,AL,Jefferson County,177.0,660717.0,45244.0,both,0,AL-Jefferson County
2015,AL,Mobile County,64.0,414654.0,40996.0,both,0,AL-Mobile County
2015,AZ,Maricopa County,763.0,4174423.0,55054.0,both,0,AZ-Maricopa County
2015,AZ,Pima County,237.0,1009490.0,45521.0,both,0,AZ-Pima County
2015,CA,Alameda County,210.0,1634326.0,69384.0,both,0,CA-Alameda County
2015,CA,Contra Costa County,122.0,1124148.0,78385.0,both,0,CA-Contra Costa County
2015,CA,Fresno County,152.0,968889.0,46430.0,both,0,CA-Fresno County
2015,CA,Kern County,211.0,876548.0,47089.0,both,0,CA-Kern County
2015,CA,Los Angeles County,749.0,10077263.0,55476.0,both,0,CA-Los Angeles County
2015,CA,Monterey County,38.0,430178.0,59271.0,both,0,CA-Monterey County
2015,CA,Orange County,391.0,3148952.0,74344.0,both,0,CA-Orange County
2015,CA,Riverside County,354.0,2344648.0,57768.0,both,0,CA-Riverside County
2015,CA,Sacramento County,298.0,1493547.0,56439.0,both,0,CA-Sacramento County
2015,CA,San Bernardino County,223.0,2114352.0,55845.0,both,0,CA-San Bernardino County
2015,CA,San Diego County,444.0,3280825.0,63069.0,both,0,CA-San Diego County
2015,CA,San Francisco County,192.0,863237.0,71304.0,both,0,CA-San Francisco County
2015,CA,San Joaquin County,116.0,721919.0,54341.0,both,0,CA-San Joaquin County
2015,CA,San Mateo County,65.0,765479.0,85648.0,both,0,CA-San Mateo County
2015,CA,Santa Barbara County,70.0,442051.0,60078.0,both,0,CA-Santa Barbara County
2015,CA,Santa Clara County,132.0,1915736.0,86850.0,both,0,CA-Santa Clara County
2015,CA,Solano County,49.0,433378.0,68409.0,both,0,CA-Solano County
2015,CA,Sonoma County,71.0,500598.0,63274.0,both,0,CA-Sonoma County
2015,CA,Stanislaus County,112.0,532954.0,51094.0,both,0,CA-Stanislaus County
2015,CA,Tulare County,42.0,456794.0,43851.0,both,0,CA-Tulare County
2015,CA,Ventura County,119.0,845599.0,75348.0,both,0,CA-Ventura County
2015,CO,Adams County,84.0,490448.0,54666.0,both,0,CO-Adams County
2015,CO,Arapahoe County,98.0,631688.0,58719.0,both,0,CO-Arapahoe County
2015,CO,Denver County,107.0,683328.0,45501.0,both,0,CO-Denver County
2015,CO,El Paso County,143.0,674094.0,56268.0,both,0,CO-El Paso County
2015,CO,Jefferson County,85.0,565240.0,66075.0,both,0,CO-Jefferson County
2015,CT,Fairfield County,137.0,945323.0,81268.0,both,0,CT-Fairfield County
2015,CT,Hartford County,219.0,896563.0,62590.0,both,0,CT-Hartford County
2015,CT,New Haven County,209.0,860506.0,61114.0,both,0,CT-New Haven County
2015,DE,New Castle County,106.0,553929.0,62474.0,both,0,DE-New Castle County
2015,FL,Brevard County,155.0,566133.0,49523.0,both,0,FL-Brevard County
2015,FL,Broward County,279.0,1885435.0,51694.0,both,0,FL-Broward County
2015,FL,Duval County,169.0,911106.0,49463.0,both,0,FL-Duval County
2015,FL,Hillsborough County,176.0,1364645.0,49536.0,both,0,FL-Hillsborough County
2015,FL,Lee County,102.0,700243.0,50014.0,both,0,FL-Lee County
2015,FL,Miami-Dade County,202.0,2659549.0,43605.0,both,0,FL-Miami-Dade County
2015,FL,Orange County,195.0,1291844.0,50138.0,both,0,FL-Orange County
2015,FL,Palm Beach County,317.0,1424772.0,53242.0,both,0,FL-Palm Beach County
2015,FL,Pasco County,113.0,495130.0,44228.0,both,0,FL-Pasco County
2015,FL,Pinellas County,204.0,947664.0,45258.0,both,0,FL-Pinellas County
2015,FL,Polk County,96.0,648823.0,43946.0,both,0,FL-Polk County
2015,FL,Seminole County,63.0,448535.0,58971.0,both,0,FL-Seminole County
2015,FL,Volusia County,98.0,517144.0,44400.0,both,0,FL-Volusia County
2015,GA,Cobb County,100.0,739428.0,65522.0,both,0,GA-Cobb County
2015,GA,DeKalb County,65.0,734846.0,51349.0,both,0,GA-DeKalb County
2015,GA,Fulton County,139.0,1005752.0,56709.0,both,0,GA-Fulton County
2015,GA,Gwinnett County,102.0,888597.0,63219.0,both,0,GA-Gwinnett County
2015,HI,Honolulu County,119.0,991755.0,70093.0,both,0,HI-Honolulu County
2015,IA,Polk County,66.0,467517.0,56094.0,both,0,IA-Polk County
2015,IL,Cook County,707.0,5243371.0,53942.0,both,0,IL-Cook County
2015,IL,DuPage County,108.0,933669.0,76581.0,both,0,IL-DuPage County
2015,IL,Kane County,30.0,528562.0,67767.0,both,0,IL-Kane County
2015,IL,Lake County,66.0,704687.0,78948.0,both,0,IL-Lake County
2015,IL,Will County,98.0,685825.0,75906.0,both,0,IL-Will County
2015,IN,Lake County,83.0,488195.0,48723.0,both,0,IN-Lake County
2015,IN,Marion County,246.0,940152.0,43541.0,both,0,IN-Marion County
2015,KS,Johnson County,39.0,580158.0,73733.0,both,0,KS-Johnson County
2015,KS,Sedgwick County,72.0,511230.0,47848.0,both,0,KS-Sedgwick County
2015,KY,Jefferson County,205.0,765322.0,45352.0,both,0,KY-Jefferson County
2015,LA,East Baton Rouge Parish,72.0,445776.0,46179.0,both,0,LA-East Baton Rouge Parish
2015,LA,Jefferson Parish,116.0,435358.0,48175.0,both,0,LA-Jefferson Parish
2015,MA,Bristol County,186.0,557104.0,54955.0,both,0,MA-Bristol County
2015,MA,Essex County,230.0,777228.0,64153.0,both,0,MA-Essex County
2015,MA,Hampden County,116.0,469251.0,47724.0,both,0,MA-Hampden County
2015,MA,Middlesex County,351.0,1586107.0,77377.0,both,0,MA-Middlesex County
2015,MA,Norfolk County,159.0,694774.0,81027.0,both,0,MA-Norfolk County
2015,MA,Plymouth County,169.0,509413.0,73131.0,both,0,MA-Plymouth County
2015,MA,Suffolk County,195.0,783177.0,50597.0,both,0,MA-Suffolk County
2015,MA,Worcester County,220.0,818446.0,64152.0,both,0,MA-Worcester County
2015,MD,Anne Arundel County,133.0,563133.0,83456.0,both,0,MD-Anne Arundel County
2015,MD,Baltimore County,234.0,827796.0,63959.0,both,0,MD-Baltimore County
2015,MD,Baltimore city,329.0,622831.0,,both,0,MD-Baltimore city
2015,MD,Montgomery County,92.0,1033370.0,93373.0,both,0,MD-Montgomery County
2015,MD,Prince George's County,62.0,906754.0,71260.0,both,0,MD-Prince George's County
2015,MI,Genesee County,117.0,410574.0,43483.0,both,0,MI-Genesee County
2015,MI,Kent County,94.0,637333.0,49532.0,both,0,MI-Kent County
2015,MI,Macomb County,268.0,865031.0,53996.0,both,0,MI-Macomb County
2015,MI,Oakland County,250.0,1244895.0,66390.0,both,0,MI-Oakland County
2015,MI,Wayne County,639.0,1764866.0,42241.0,both,0,MI-Wayne County
2015,MN,Hennepin County,167.0,1222868.0,61328.0,both,0,MN-Hennepin County
2015,MN,Ramsey County,76.0,536838.0,51915.0,both,0,MN-Ramsey County
2015,MO,Jackson County,129.0,687182.0,46252.0,both,0,MO-Jackson County
2015,MO,St. Louis County,161.0,1001585.0,57561.0,both,0,MO-St. Louis County
2015,NC,Guilford County,55.0,517281.0,45676.0,both,0,NC-Guilford County
2015,NC,Mecklenburg County,110.0,1034049.0,55294.0,both,0,NC-Mecklenburg County
2015,NC,Wake County,75.0,1022871.0,63770.0,both,0,NC-Wake County
2015,NE,Douglas County,42.0,549313.0,51878.0,both,0,NE-Douglas County
2015,NH,Hillsborough County,165.0,409229.0,69321.0,both,0,NH-Hillsborough County
2015,NJ,Bergen County,82.0,926481.0,81708.0,both,0,NJ-Bergen County
2015,NJ,Burlington County,82.0,447906.0,76258.0,both,0,NJ-Burlington County
2015,NJ,Camden County,154.0,507760.0,60976.0,both,0,NJ-Camden County
2015,NJ,Essex County,108.0,790546.0,55125.0,both,0,NJ-Essex County
2015,NJ,Hudson County,75.0,664595.0,55275.0,both,0,NJ-Hudson County
2015,NJ,Middlesex County,97.0,825471.0,77615.0,both,0,NJ-Middlesex County
2015,NJ,Monmouth County,114.0,624180.0,82265.0,both,0,NJ-Monmouth County
2015,NJ,Morris County,44.0,494370.0,96747.0,both,0,NJ-Morris County
2015,NJ,Ocean County,139.0,587238.0,59620.0,both,0,NJ-Ocean County
2015,NJ,Passaic County,63.0,504556.0,54944.0,both,0,NJ-Passaic County
2015,NJ,Union County,61.0,549954.0,66791.0,both,0,NJ-Union County
2015,NM,Bernalillo County,197.0,676440.0,47481.0,both,0,NM-Bernalillo County
2015,NV,Clark County,435.0,2097832.0,56258.0,both,0,NV-Clark County
2015,NV,Washoe County,84.0,442617.0,55658.0,both,0,NV-Washoe County
2015,NY,Bronx County,285.0,1439480.0,34264.0,both,0,NY-Bronx County
2015,NY,Erie County,284.0,920858.0,47372.0,both,0,NY-Erie County
2015,NY,Kings County,272.0,2608797.0,43567.0,both,0,NY-Kings County
2015,NY,Monroe County,98.0,745847.0,51303.0,both,0,NY-Monroe County
2015,NY,Nassau County,199.0,1354987.0,93613.0,both,0,NY-Nassau County
2015,NY,New York County,210.0,1637327.0,64971.0,both,0,NY-New York County
2015,NY,Onondaga County,89.0,466320.0,50676.0,both,0,NY-Onondaga County
2015,NY,Queens County,180.0,2305252.0,55291.0,both,0,NY-Queens County
2015,NY,Richmond County,74.0,472301.0,71084.0,both,0,NY-Richmond County
2015,NY,Suffolk County,290.0,1491997.0,84506.0,both,0,NY-Suffolk County
2015,NY,Westchester County,112.0,968891.0,79619.0,both,0,NY-Westchester County
2015,OH,Cuyahoga County,297.0,1259109.0,43603.0,both,0,OH-Cuyahoga County
2015,OH,Franklin County,322.0,1257891.0,49087.0,both,0,OH-Franklin County
2015,OH,Hamilton County,349.0,809902.0,48234.0,both,0,OH-Hamilton County
2015,OH,Lucas County,119.0,433826.0,42072.0,both,0,OH-Lucas County
2015,OH,Montgomery County,258.0,532059.0,43965.0,both,0,OH-Montgomery County
2015,OH,Summit County,187.0,541940.0,47926.0,both,0,OH-Summit County
2015,OK,Oklahoma County,136.0,777406.0,42916.0,both,0,OK-Oklahoma County
2015,OK,Tulsa County,111.0,640851.0,45613.0,both,0,OK-Tulsa County
2015,OR,Multnomah County,147.0,790723.0,49618.0,both,0,OR-Multnomah County
2015,OR,Washington County,41.0,572955.0,62574.0,both,0,OR-Washington County
2015,PA,Allegheny County,414.0,1229342.0,47961.0,both,0,PA-Allegheny County
2015,PA,Berks County,42.0,415218.0,53470.0,both,0,PA-Berks County
2015,PA,Bucks County,149.0,625670.0,74828.0,both,0,PA-Bucks County
2015,PA,Chester County,92.0,515098.0,84741.0,both,0,PA-Chester County
2015,PA,Delaware County,195.0,563434.0,61876.0,both,0,PA-Delaware County
2015,PA,Lancaster County,70.0,535960.0,54765.0,both,0,PA-Lancaster County
2015,PA,Montgomery County,158.0,817432.0,76380.0,both,0,PA-Montgomery County
2015,PA,Philadelphia County,580.0,1571679.0,36251.0,both,0,PA-Philadelphia County
2015,PA,York County,84.0,441911.0,57494.0,both,0,PA-York County
2015,RI,Providence County,211.0,634146.0,48500.0,both,0,RI-Providence County
2015,SC,Greenville County,100.0,491218.0,46830.0,both,0,SC-Greenville County
2015,TN,Davidson County,159.0,680397.0,45668.0,both,0,TN-Davidson County
2015,TN,Knox County,139.0,451551.0,46759.0,both,0,TN-Knox County
